"","raceId","circuitId","X","qualifyId","driverId","constructorId","number","position_indiv","position_team","Fastest_Qual","year","round","Rainfall","Air.Temp","Track.Temp","Wind.Speed","Single","Throttle","Brake","Fastest_Qual_Secs"
"154",1007,32,379,7916,825,210,20,18,17,"01:17.6",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",83.9404200155561,0.780191858957739,77.6
"155",1007,32,380,7917,840,3,18,19,19.5,"01:17.7",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",93.7884884625356,0.881047446201711,77.7
"156",1007,32,372,7909,828,15,9,10,9.5,"01:16.5",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",50.5778065854291,0.393881254861291,76.5
"157",1007,32,373,7910,839,10,31,11,12,"01:16.3",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",54.7931553020482,0.481669691470055,76.3
"158",1007,32,374,7911,815,10,11,13,12,"01:16.2",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",55.2130671506352,0.475499092558984,76.2
"159",1007,32,370,7907,832,4,55,8,7.5,"01:16.1",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",44.2498314752398,0.359450350012963,76.1
"160",1007,32,371,7908,844,15,16,9,9.5,"01:16.2",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",53.453150116671,0.414259787399533,76.2
"161",1008,18,390,7927,844,15,16,8,7.5,"01:08.3",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",52.2256760957414,0.391669257071806,68.3
"162",1008,18,391,7928,154,210,8,9,10,"01:08.2",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",72.901616412807,0.641746969225987,68.2
"163",1008,18,402,7939,838,1,2,20,19,"01:09.6",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",68.5281317998135,0.621386384830588,69.6
"164",1008,18,389,7926,828,15,9,7,7.5,"01:08.3",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",56.4317687286292,0.434462749974096,68.3
"165",1008,18,394,7931,815,10,11,12,12.5,"01:08.7",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",61.2515283390322,0.531706558905813,68.7
"166",1008,18,395,7932,839,10,31,13,12.5,"01:08.8",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",55.9009429074707,0.471142886747487,68.8
"167",1008,18,392,7929,842,5,10,10,13.5,"01:08.6",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",44.8450419645633,0.285773494974614,68.6
"168",1008,18,393,7930,825,210,20,11,10,"01:08.5",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",75.7145373536421,0.665371464096985,68.5
"169",1008,18,399,7936,843,5,28,17,13.5,"01:09.3",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",68.3604289710911,0.595171484820226,69.3
"170",1008,18,400,7937,4,1,14,18,19,"01:09.4",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",69.017303906331,0.624028598072739,69.4
"171",1008,18,401,7938,840,3,18,19,17,"01:09.4",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",69.7319448761786,0.620816495699927,69.4
"172",1008,18,388,7925,817,9,3,6,5.5,"01:07.8",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",64.4860118122474,0.527613718785618,67.8
"173",1008,18,397,7934,845,3,35,15,17,"01:09.3",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",64.727955652264,0.584136358926536,69.3
"174",1008,18,398,7935,832,4,55,16,15,"01:09.3",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",59.4566884260698,0.528183607916278,69.3
"175",1008,18,385,7922,822,131,77,3,2,"01:07.4",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",70.9858045798363,0.603927054191276,67.4
"176",1008,18,396,7933,807,4,27,14,15,"01:08.8",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",52.9311988394985,0.440006216972334,68.8
"177",1008,18,387,7924,830,9,33,5,5.5,"01:07.8",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",66.8529686042897,0.564034815045073,67.8
"178",1008,18,383,7920,1,131,44,1,2,"01:07.3",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",76.5679722308569,0.644648222982074,67.3
"179",1008,18,384,7921,20,6,5,2,3,"01:07.4",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",58.3998549373122,0.488291368770076,67.4
"180",1008,18,386,7923,8,6,7,4,3,"01:07.5",2018,20,"1/4 Race",22.98076923,35.60641026,1.629487179,"No",70.6445446067765,0.588021966635582,67.5
"181",1009,24,403,7940,1,131,44,1,1.5,"01:34.8",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",65.7759843733936,0.463452246324663,94.8
"182",1009,24,404,7941,822,131,77,2,1.5,"01:35.0",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",63.6200267297214,0.518556595044721,95
"183",1009,24,405,7942,20,6,5,3,3.5,"01:35.1",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",46.0785442582502,0.346766731777526,95.1
"184",1009,24,406,7943,8,6,7,4,3.5,"01:35.4",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",63.6817621054796,0.492495116685515,95.4
"185",1009,24,407,7944,817,9,3,5,5.5,"01:35.4",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",34.0027757787602,0.207720777218053,95.4
"186",1009,24,408,7945,830,9,33,6,5.5,"01:35.6",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",43.4138994551249,0.335303793564306,95.6
"187",1009,24,409,7946,154,210,8,7,10,"01:36.2",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",66.9441760049347,0.595096124190398,96.2
"188",1009,24,416,7953,815,10,11,14,11.5,"01:37.3",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",55.5703711319009,0.466382235015935,97.3
"189",1009,24,417,7954,4,1,14,15,16.5,"01:37.7",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",72.3664027963401,0.608306774956307,97.7
"190",1009,24,414,7951,828,15,9,12,10,"01:37.1",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",56.4408347897605,0.445152667831808,97.1
"191",1009,24,415,7952,825,210,20,13,10,"01:37.3",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",76.0863061581166,0.662023234296289,97.3
"192",1009,24,420,7957,838,1,2,18,16.5,"01:38.6",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",85.4449984579007,0.769970186079984,98.6
"193",1009,24,421,7958,845,3,35,19,19.5,"01:38.6",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",69.1740002056132,0.634265446694767,98.6
"194",1009,24,418,7955,843,5,28,16,16.5,"01:38.0",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",67.4058805387067,0.583324766114938,98
"195",1009,24,419,7956,842,5,10,17,16.5,"01:38.2",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",68.3376683458415,0.600596278400329,98.2
"196",1009,24,411,7948,839,10,31,9,11.5,"01:36.5",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",68.0140845070423,0.56965148555567,96.5
"197",1009,24,412,7949,807,4,27,10,10.5,"01:36.5",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",27.0995682121929,0.175336691682944,96.5
"198",1009,24,413,7950,832,4,55,11,10.5,"01:37.0",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",63.5496555978205,0.563277475069395,97
"199",1009,24,410,7947,844,15,16,8,10,"01:36.2",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",46.9130770021589,0.315924745553614,96.2
"200",1009,24,422,7959,840,3,18,20,19.5,"01:38.7",2018,21,"Dry",28.65128205,31.77435897,1.712820513,"No",88.6405880538707,0.809499331756965,98.7
"201",1010,1,442,7979,9,3,88,20,19.5,"01:26.1",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",67.940923297638,0.597786545063278,86.1
"202",1010,1,431,7968,8,51,7,9,11.5,"01:22.3",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",50.6722856996465,0.35046369831429,82.3
"203",1010,1,432,7969,815,211,11,10,13,"01:22.5",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",55.122406107496,0.42639749961572,82.5
"204",1010,1,429,7966,825,210,20,7,6.5,"01:22.1",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",70.5846697750679,0.540861812778603,82.1
"205",1010,1,430,7967,846,1,4,8,13,"01:22.3",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",51.7687656914485,0.331454629297535,82.3
"206",1010,1,435,7972,848,5,23,13,14,"01:22.6",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",58.7223446226367,0.466977506788953,82.6
"207",1010,1,436,7973,841,51,99,14,11.5,"01:22.4",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",58.2315417328483,0.450735256443101,82.4
"208",1010,1,433,7970,807,4,27,11,11.5,"01:22.5",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",37.1198954757391,0.297074345442435,82.5
"209",1010,1,434,7971,817,4,3,12,11.5,"01:22.6",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",55.8926064456628,0.428600707075883,82.6
"210",1010,1,440,7977,832,1,55,18,13,"01:23.1",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",93.4687708151868,0.858687298252805,83.1
"211",1010,1,441,7978,847,3,63,19,19.5,"01:24.4",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",67.8124711789722,0.567607726597325,84.4
"212",1010,1,428,7965,154,210,8,6,6.5,"01:21.8",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",63.0405287697904,0.506122867243941,81.8
"213",1010,1,439,7976,842,9,10,17,10.5,"01:23.0",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",80.3577906440539,0.728544345954809,83
"214",1010,1,438,7975,840,211,18,16,13,"01:23.0",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",67.5257467848542,0.604293692678178,83
"215",1010,1,424,7961,822,131,77,2,1.5,"01:20.6",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",63.5337398165702,0.471896295537224,80.6
"216",1010,1,425,7962,20,6,5,3,4,"01:21.2",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",65.3279704872675,0.493569708459292,81.2
"217",1010,1,427,7964,844,6,16,5,4,"01:21.4",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",72.7225495721678,0.566736691089819,81.4
"218",1010,1,437,7974,826,5,26,15,14,"01:22.5",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",57.7609263718809,0.456115181636522,82.5
"219",1010,1,423,7960,1,131,44,1,1.5,"01:20.5",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",77.3324281395706,0.595941999282677,80.5
"220",1010,1,426,7963,830,9,33,4,10.5,"01:21.3",2019,1,"Dry",23.16923077,37.77051282,1.626923077,"No",45.2474765588974,0.331710816211508,81.3
"221",1011,3,446,7983,822,131,77,4,3.5,"01:28.3",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",72.4787173812342,0.592722219362808,88.3
"222",1011,3,444,7981,20,6,5,2,1.5,"01:28.2",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",70.947346749704,0.599361778784292,88.2
"223",1011,3,445,7982,1,131,44,3,3.5,"01:28.2",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",52.4965258119306,0.391425189150239,88.2
"224",1011,3,450,7987,154,210,8,8,7,"01:29.0",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",70.7604611662978,0.599361778784292,89
"225",1011,3,447,7984,830,9,33,5,9,"01:28.8",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",69.1093725873694,0.594369241854959,88.8
"226",1011,3,448,7985,825,210,20,6,7,"01:28.8",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",74.7584538576355,0.618508415255546,88.8
"227",1011,3,449,7986,832,1,55,7,8.5,"01:28.8",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",43.629008183643,0.314118070924906,88.8
"228",1011,3,457,7994,826,5,26,15,13.5,"01:29.9",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",87.3195223634773,0.75721859076638,89.9
"229",1011,3,458,7995,841,51,99,16,12.5,"01:30.0",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",63.7731226517062,0.573421174532915,90
"230",1011,3,443,7980,844,6,16,1,1.5,"01:27.9",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",71.287559833239,0.585979721035565,87.9
"231",1011,3,456,7993,815,211,11,14,16,"01:29.8",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",55.4841216737866,0.461320706160893,89.8
"232",1011,3,461,7998,847,3,63,19,19.5,"01:31.8",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",89.2249729785372,0.792783982706264,91.8
"233",1011,3,462,7999,9,3,88,20,19.5,"01:31.8",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",69.196407432189,0.609655669360235,91.8
"234",1011,3,459,7996,807,4,27,17,14,"01:30.0",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",58.2140614545267,0.519738535179371,90
"235",1011,3,460,7997,840,211,18,18,16,"01:30.2",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",62.8584590045808,0.571156518606207,90.2
"236",1011,3,452,7989,846,1,4,10,8.5,"01:29.0",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",61.3943074785115,0.476195378043131,89
"237",1011,3,453,7990,817,4,3,11,14,"01:29.5",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",56.3006330742704,0.444181378351948,89.5
"238",1011,3,454,7991,848,5,23,12,13.5,"01:29.5",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",59.8619589273766,0.468989654639971,89.5
"239",1011,3,455,7992,842,9,10,13,9,"01:29.5",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",72.5997735344073,0.611096814040867,89.5
"240",1011,3,451,7988,8,51,7,9,12.5,"01:29.0",2019,2,"Minimal",25.08846154,28.98205128,1.530769231,"No",43.1721653198827,0.275876267435277,89
"241",1012,17,0,8010,826,5,26,11,11,"01:33.2",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"Yes",54.3061852497692,0.425787260231819,93.2
"242",1012,17,1,8012,8,51,7,13,13,"01:33.4",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"Yes",51.6240640065648,0.410195917530003,93.4
"243",1012,17,472,8009,154,210,8,10,9.5,"01:33.2",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",60.3540875987281,0.512052518206996,93.2
"244",1012,17,473,8011,815,211,11,12,14,"01:33.3",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",54.239973330598,0.441019591753,93.3
"245",1012,17,474,8013,832,1,55,14,14.5,"01:33.5",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",53.6927890040004,0.425838547543338,93.5
"246",1012,17,475,8014,846,1,4,15,14.5,"01:34.0",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",53.9554313262899,0.432249461483229,94
"247",1012,17,463,8000,822,131,77,1,1.5,"01:31.5",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",67.9977433582932,0.555749307621294,91.5
"248",1012,17,464,8001,1,131,44,2,1.5,"01:31.6",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",76.3634218894246,0.617704379936404,91.6
"249",1012,17,465,8002,20,6,5,3,3.5,"01:31.8",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",56.7680787773105,0.4351215509283,91.8
"250",1012,17,466,8003,844,6,16,4,3.5,"01:31.9",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",71.1101651451431,0.557903374705098,91.9
"251",1012,17,467,8004,830,9,33,5,5.5,"01:32.1",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",59.5875987280747,0.498051082162273,92.1
"252",1012,17,468,8005,842,9,10,6,5.5,"01:32.9",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",56.1158067494102,0.449789722022772,92.9
"253",1012,17,469,8006,817,4,3,7,7.5,"01:33.0",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",44.5256436557596,0.266950456457072,93
"254",1012,17,470,8007,807,4,27,8,7.5,"01:33.0",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",37.713201353985,0.25058980408247,93
"255",1012,17,471,8008,825,210,20,9,9.5,"01:33.1",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",62.6162170479023,0.498307518719869,93.1
"256",1012,17,476,8015,840,211,18,16,14,"01:34.3",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",62.4938968099292,0.560570314904093,94.3
"257",1012,17,477,8016,847,3,63,17,17.5,"01:35.3",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",64.852497692071,0.552979792799261,95.3
"258",1012,17,478,8017,9,3,88,18,17.5,"01:35.3",2019,3,"Dry",20.57088608,33.96455696,1.243037975,"No",65.494768694225,0.571289363011591,95.3
"259",1013,73,484,8023,826,5,26,6,9,"01:41.7",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",69.877726310623,0.548114972851928,101.7
"260",1013,73,485,8024,846,1,4,7,8.5,"01:41.9",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",70.0593883247952,0.559618393202245,101.9
"261",1013,73,486,8025,841,51,99,8,13.5,"01:42.1",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",70.0556458787079,0.583085370716893,102.1
"262",1013,73,483,8022,815,211,11,5,9.5,"01:41.6",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",75.3274947084266,0.647688579404276,101.6
"263",1013,73,488,8027,832,1,55,10,8.5,"01:41.9",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",88.7929077579067,0.768183073100402,101.9
"264",1013,73,489,8028,817,4,3,11,13.5,"01:42.5",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",70.426608178165,0.5869505199546,102.5
"265",1013,73,490,8029,848,5,23,12,9,"01:42.2",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",75.166385471947,0.64020368722967,102.2
"266",1013,73,487,8026,844,6,16,9,6,"01:41.4",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",92.631185005675,0.83913616982116,101.4
"267",1013,73,479,8018,822,131,77,1,1.5,"01:40.5",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",82.5021933188135,0.697045921654038,100.5
"268",1013,73,480,8019,1,131,44,2,1.5,"01:40.6",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",81.7274763029541,0.68768980643578,100.6
"269",1013,73,481,8020,20,6,5,3,6,"01:40.8",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",71.7612503451026,0.575968587993497,100.8
"270",1013,73,482,8021,830,9,33,4,12,"01:41.1",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",72.9982514801067,0.638363139973619,101.1
"271",1013,73,495,8034,847,3,63,17,17.5,"01:45.1",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",92.7571091137765,0.843798889536489,105.1
"272",1013,73,496,8035,9,3,88,18,17.5,"01:45.5",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",73.4686340071781,0.678824503819136,105.5
"273",1013,73,497,8036,8,51,7,19,13.5,"00:00.0",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",69.3179238626952,0.568943832632903,0
"274",1013,73,498,8037,842,9,10,20,12,"00:00.0",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",84.7418325715513,0.793613301021504,0
"275",1013,73,494,8033,807,4,27,16,13.5,"01:43.4",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",82.5301696371054,0.75759992637811,103.4
"276",1013,73,491,8030,825,210,20,13,14,"01:42.4",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",85.2016933034756,0.746955428080616,102.4
"277",1013,73,492,8031,840,211,18,14,9.5,"01:42.6",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",82.1242369397834,0.751924905671953,102.6
"278",1013,73,493,8032,154,210,8,15,14,"01:43.4",2019,4,"Dry",15.89848485,31.92575758,1.062121212,"No",92.2120310438971,0.844473756863708,103.4
"279",1014,4,513,8052,815,211,11,15,16,"01:17.9",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",57.5503289644097,0.48805885095581,77.9
"280",1014,4,514,8053,807,4,27,16,13,"01:18.4",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",58.0405118375382,0.510283375641092,78.4
"281",1014,4,515,8054,840,211,18,17,16,"01:18.5",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",66.2798010671916,0.577941252655028,78.5
"282",1014,4,516,8055,841,51,99,18,16,"01:18.7",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",67.2841527223748,0.594518986686007,78.7
"283",1014,4,517,8056,847,3,63,19,19.5,"01:19.1",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",67.1103973475626,0.593845516240999,79.1
"284",1014,4,509,8048,846,1,4,11,12,"01:17.3",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",55.8448427705538,0.44858312179454,77.3
"285",1014,4,510,8049,848,5,23,12,10.5,"01:17.4",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",58.0886908770657,0.467336683417086,77.4
"286",1014,4,511,8050,832,1,55,13,12,"01:17.6",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",84.3782313630006,0.74459928508522,77.6
"287",1014,4,512,8051,8,51,7,14,16,"01:17.8",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",55.8441693001088,0.445992850852199,77.8
"288",1014,4,499,8038,822,131,77,1,1.5,"01:15.4",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",71.6092317256385,0.581619437393151,75.4
"289",1014,4,500,8039,1,131,44,2,1.5,"01:16.0",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",76.210019168005,0.626534735533337,76
"290",1014,4,501,8040,20,6,5,3,4,"01:16.3",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",62.5817230482308,0.496762161322074,76.3
"291",1014,4,502,8041,830,9,33,4,5,"01:16.4",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",62.7061596643009,0.540434129409936,76.4
"292",1014,4,503,8042,844,6,16,5,4,"01:16.6",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",68.3746567891001,0.53354400870331,76.6
"293",1014,4,518,8057,9,3,88,20,19.5,"01:20.3",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",67.8718851991918,0.601823550743408,80.3
"294",1014,4,505,8044,154,210,8,7,7.5,"01:16.9",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",68.9457597264674,0.583536237890483,76.9
"295",1014,4,506,8045,825,210,20,8,7.5,"01:16.9",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",68.4501890897788,0.570688494016474,76.9
"296",1014,4,507,8046,826,5,26,9,10.5,"01:17.2",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",71.7056934155313,0.542299124488421,77.2
"297",1014,4,508,8047,817,4,3,10,13,"01:17.3",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",35.6782883489613,0.184271874838108,77.3
"298",1014,4,504,8043,842,9,10,6,5,"01:16.7",2019,5,"Dry",21.07012987,33.8,2.198701299,"No",67.531627208206,0.551054240273533,76.7
"299",1015,6,524,8063,825,210,20,6,9.5,"01:11.1",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",59.0443550493705,0.515072357766052,71.1
"300",1015,6,525,8064,817,4,3,7,9,"01:11.2",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",35.9129617052401,0.237709628546053,71.2
"301",1015,6,526,8065,826,5,26,8,9,"01:11.3",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",58.6003866046706,0.45446946345541,71.3
"302",1015,6,523,8062,842,9,10,5,4,"01:11.0",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",48.8164672692127,0.404733295021159,71
"303",1015,6,528,8067,848,5,23,10,9,"01:11.4",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",40.7843895303276,0.312418368946241,71.4
"304",1015,6,529,8068,807,4,27,11,9,"01:11.7",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",45.6156940598715,0.386709158351183,71.7
"305",1015,6,530,8069,846,1,4,12,10.5,"01:11.7",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",53.2426727966146,0.448409174024346,71.7
"306",1015,6,527,8066,832,1,55,9,10.5,"01:11.4",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",41.1686954704561,0.32746460477509,71.4
"307",1015,6,519,8058,1,131,44,1,1.5,"01:10.2",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",44.2146178360587,0.348675617783815,70.2
"308",1015,6,520,8059,822,131,77,2,1.5,"01:10.3",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",62.079828640092,0.535917663653937,70.3
"309",1015,6,521,8060,830,9,33,3,4,"01:10.6",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",58.1131079880884,0.512094456924926,70.6
"310",1015,6,522,8061,20,6,5,4,10,"01:10.9",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",50.8677707538791,0.406614074499765,70.9
"311",1015,6,533,8072,841,51,99,15,14.5,"01:12.0",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",49.9325009142678,0.41742855650175,72
"312",1015,6,534,8073,844,6,16,16,10,"01:12.1",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",84.173710882399,0.782926701844209,72.1
"313",1015,6,535,8074,815,211,11,17,17.5,"01:12.2",2019,6,"Dry",21.43896104,42.41038961,1.045454545,"No",75.8938404472076,0.709471814429758,72.2
